name,value
ExitCode_Services,1077
Name_Services,sfloppy
PathName_Services,C:\Windows\system32\drivers\sfloppy.sys
ServiceSpecificExitCode_Services,0
ServiceType_Services,Kernel Driver
Started_Services,False
StartMode_Services,Manual
StartName_Services,
State_Services,Stopped
Status_Services,OK
SystemCreationClassName_Services,Win32_ComputerSystem
SystemName_Services,BARUCH-LENOVO
TagId_Services,0
AcceptPause_Services,False
AcceptStop_Services,False
Caption_Services,SiSRaid2
CreationClassName_Services,Win32_SystemDriver
Description_Services,SiSRaid2
DesktopInteract_Services,False
DisplayName_Services,SiSRaid2
ErrorControl_Services,Normal
ExitCode_Services,1077
Name_Services,SiSRaid2
PathName_Services,C:\Windows\system32\drivers\SiSRaid2.sys
ServiceSpecificExitCode_Services,0
ServiceType_Services,Kernel Driver
Started_Services,False
StartMode_Services,Manual
StartName_Services,
State_Services,Stopped
Status_Services,OK
SystemCreationClassName_Services,Win32_ComputerSystem
SystemName_Services,BARUCH-LENOVO
TagId_Services,21
AcceptPause_Services,False
AcceptStop_Services,False
Caption_Services,SiSRaid4
CreationClassName_Services,Win32_SystemDriver
Description_Services,SiSRaid4
DesktopInteract_Services,False
DisplayName_Services,SiSRaid4
ErrorControl_Services,Normal
ExitCode_Services,1077
Name_Services,SiSRaid4
PathName_Services,C:\Windows\system32\drivers\sisraid4.sys
ServiceSpecificExitCode_Services,0
ServiceType_Services,Kernel Driver
Started_Services,False
StartMode_Services,Manual
StartName_Services,
State_Services,Stopped
Status_Services,OK
SystemCreationClassName_Services,Win32_ComputerSystem
SystemName_Services,BARUCH-LENOVO
TagId_Services,22
AcceptPause_Services,False
AcceptStop_Services,True
Caption_Services,SmbDrvI
CreationClassName_Services,Win32_SystemDriver
Description_Services,SmbDrvI
DesktopInteract_Services,False
DisplayName_Services,SmbDrvI
ErrorControl_Services,Normal
ExitCode_Services,0
Name_Services,SmbDrvI
PathName_Services,C:\Windows\system32\DRIVERS\Smb_driver_Intel.sys
ServiceSpecificExitCode_Services,0
ServiceType_Services,Kernel Driver
Started_Services,True
StartMode_Services,Manual
StartName_Services,
State_Services,Running
Status_Services,OK
SystemCreationClassName_Services,Win32_ComputerSystem
SystemName_Services,BARUCH-LENOVO
TagId_Services,19
AcceptPause_Services,False
AcceptStop_Services,True
Caption_Services,Storage Spaces Driver
CreationClassName_Services,Win32_SystemDriver
Description_Services,Storage Spaces Driver
DesktopInteract_Services,False
DisplayName_Services,Storage Spaces Driver
ErrorControl_Services,Critical
ExitCode_Services,0
Name_Services,spaceport
PathName_Services,C:\Windows\system32\drivers\spaceport.sys
ServiceSpecificExitCode_Services,0
ServiceType_Services,Kernel Driver
Started_Services,True
StartMode_Services,Boot
StartName_Services,
State_Services,Running
Status_Services,OK
SystemCreationClassName_Services,Win32_ComputerSystem
SystemName_Services,BARUCH-LENOVO
TagId_Services,8
AcceptPause_Services,False
AcceptStop_Services,False
Caption_Services,Simple Peripheral Bus Support Library
CreationClassName_Services,Win32_SystemDriver
Description_Services,Simple Peripheral Bus Support Library
DesktopInteract_Services,False
DisplayName_Services,Simple Peripheral Bus Support Library
ErrorControl_Services,Normal
ExitCode_Services,1077
Name_Services,SpbCx
PathName_Services,C:\Windows\system32\drivers\SpbCx.sys
ServiceSpecificExitCode_Services,0
ServiceType_Services,Kernel Driver
Started_Services,False
StartMode_Services,Manual
StartName_Services,
State_Services,Stopped
Status_Services,OK
SystemCreationClassName_Services,Win32_ComputerSystem
SystemName_Services,BARUCH-LENOVO
TagId_Services,0
AcceptPause_Services,False
AcceptStop_Services,True
Caption_Services,Server SMB 1.xxx Driver
CreationClassName_Services,Win32_SystemDriver
Description_Services,Server SMB 1.xxx Driver
DesktopInteract_Services,False
DisplayName_Services,Server SMB 1.xxx Driver
ErrorControl_Services,Normal
ExitCode_Services,0
Name_Services,srv
PathName_Services,C:\Windows\system32\DRIVERS\srv.sys
ServiceSpecificExitCode_Services,0
ServiceType_Services,File System Driver
Started_Services,True
StartMode_Services,Auto
StartName_Services,
State_Services,Running
Status_Services,OK
SystemCreationClassName_Services,Win32_ComputerSystem
SystemName_Services,BARUCH-LENOVO
TagId_Services,0
AcceptPause_Services,False
AcceptStop_Services,True
Caption_Services,Server SMB 2.xxx Driver
CreationClassName_Services,Win32_SystemDriver
Description_Services,Server SMB 2.xxx Driver
DesktopInteract_Services,False
DisplayName_Services,Server SMB 2.xxx Driver
ErrorControl_Services,Normal
ExitCode_Services,0
Name_Services,srv2
PathName_Services,C:\Windows\system32\DRIVERS\srv2.sys
ServiceSpecificExitCode_Services,0
ServiceType_Services,File System Driver
Started_Services,True
StartMode_Services,Manual
StartName_Services,
State_Services,Running
Status_Services,OK
SystemCreationClassName_Services,Win32_ComputerSystem
SystemName_Services,BARUCH-LENOVO
TagId_Services,0
AcceptPause_Services,False
AcceptStop_Services,True
Caption_Services,srvnet
CreationClassName_Services,Win32_SystemDriver
Description_Services,srvnet
DesktopInteract_Services,False
DisplayName_Services,srvnet
ErrorControl_Services,Normal
ExitCode_Services,0
Name_Services,srvnet
PathName_Services,C:\Windows\system32\DRIVERS\srvnet.sys
ServiceSpecificExitCode_Services,0
ServiceType_Services,File System Driver
Started_Services,True
StartMode_Services,Manual
StartName_Services,
State_Services,Running
Status_Services,OK
SystemCreationClassName_Services,Win32_ComputerSystem
SystemName_Services,BARUCH-LENOVO
TagId_Services,0
AcceptPause_Services,False
AcceptStop_Services,False
Caption_Services,stexstor
CreationClassName_Services,Win32_SystemDriver
Description_Services,stexstor
DesktopInteract_Services,False
DisplayName_Services,stexstor
ErrorControl_Services,Normal
ExitCode_Services,1077
Name_Services,stexstor
PathName_Services,C:\Windows\system32\drivers\stexstor.sys
ServiceSpecificExitCode_Services,0
ServiceType_Services,Kernel Driver
Started_Services,False
StartMode_Services,Manual
StartName_Services,
State_Services,Stopped
Status_Services,OK
SystemCreationClassName_Services,Win32_ComputerSystem
SystemName_Services,BARUCH-LENOVO
TagId_Services,23
AcceptPause_Services,False
AcceptStop_Services,True
Caption_Services,Microsoft Standard SATA AHCI Driver
CreationClassName_Services,Win32_SystemDriver
Description_Services,Microsoft Standard SATA AHCI Driver
DesktopInteract_Services,False
DisplayName_Services,Microsoft Standard SATA AHCI Driver
ErrorControl_Services,Critical
ExitCode_Services,0
Name_Services,storahci
PathName_Services,C:\Windows\system32\drivers\storahci.sys
ServiceSpecificExitCode_Services,0
ServiceType_Services,Kernel Driver
Started_Services,True
StartMode_Services,Boot
StartName_Services,
State_Services,Running
Status_Services,OK
SystemCreationClassName_Services,Win32_ComputerSystem
SystemName_Services,BARUCH-LENOVO
TagId_Services,27
AcceptPause_Services,False
AcceptStop_Services,False
Caption_Services,Microsoft Hyper-V Storage Accelerator
CreationClassName_Services,Win32_SystemDriver
Description_Services,Microsoft Hyper-V Storage Accelerator
DesktopInteract_Services,False
DisplayName_Services,Microsoft Hyper-V Storage Accelerator
ErrorControl_Services,Normal
ExitCode_Services,1077
Name_Services,storflt
PathName_Services,C:\Windows\system32\drivers\vmstorfl.sys
ServiceSpecificExitCode_Services,0
ServiceType_Services,Kernel Driver
Started_Services,False
StartMode_Services,Manual
StartName_Services,
State_Services,Stopped
Status_Services,OK
SystemCreationClassName_Services,Win32_ComputerSystem
SystemName_Services,BARUCH-LENOVO
TagId_Services,2
AcceptPause_Services,False
AcceptStop_Services,False
Caption_Services,Microsoft Standard NVM Express Driver
CreationClassName_Services,Win32_SystemDriver
Description_Services,Microsoft Standard NVM Express Driver
DesktopInteract_Services,False
DisplayName_Services,Microsoft Standard NVM Express Driver
ErrorControl_Services,Critical
ExitCode_Services,1077
Name_Services,stornvme
PathName_Services,C:\Windows\system32\drivers\stornvme.sys
ServiceSpecificExitCode_Services,0
ServiceType_Services,Kernel Driver
Started_Services,False
StartMode_Services,Manual
StartName_Services,
State_Services,Stopped
Status_Services,OK
SystemCreationClassName_Services,Win32_ComputerSystem
SystemName_Services,BARUCH-LENOVO
TagId_Services,28
AcceptPause_Services,False
AcceptStop_Services,True
Caption_Services,Storage QoS Filter Driver
CreationClassName_Services,Win32_SystemDriver
Description_Services,Storage QoS Filter Driver
DesktopInteract_Services,False
DisplayName_Services,Storage QoS Filter Driver
ErrorControl_Services,Normal
ExitCode_Services,0
Name_Services,storqosflt
PathName_Services,C:\Windows\system32\drivers\storqosflt.sys
ServiceSpecificExitCode_Services,0
ServiceType_Services,File System Driver
Started_Services,True
StartMode_Services,Auto
StartName_Services,
State_Services,Running
Status_Services,OK
SystemCreationClassName_Services,Win32_ComputerSystem
SystemName_Services,BARUCH-LENOVO
TagId_Services,0
AcceptPause_Services,False
AcceptStop_Services,False
Caption_Services,Microsoft Universal Flash Storage (UFS) Driver
CreationClassName_Services,Win32_SystemDriver
Description_Services,Microsoft Universal Flash Storage (UFS) Driver
DesktopInteract_Services,False
DisplayName_Services,Microsoft Universal Flash Storage (UFS) Driver
ErrorControl_Services,Normal
ExitCode_Services,1077
Name_Services,storufs
PathName_Services,C:\Windows\system32\drivers\storufs.sys
ServiceSpecificExitCode_Services,0
ServiceType_Services,Kernel Driver
Started_Services,False
StartMode_Services,Manual
StartName_Services,
State_Services,Stopped
Status_Services,OK
SystemCreationClassName_Services,Win32_ComputerSystem
SystemName_Services,BARUCH-LENOVO
TagId_Services,0
AcceptPause_Services,False
AcceptStop_Services,False
Caption_Services,storvsc
CreationClassName_Services,Win32_SystemDriver
Description_Services,storvsc
DesktopInteract_Services,False
DisplayName_Services,storvsc
ErrorControl_Services,Normal
ExitCode_Services,1077
Name_Services,storvsc
PathName_Services,C:\Windows\system32\drivers\storvsc.sys
ServiceSpecificExitCode_Services,0
ServiceType_Services,Kernel Driver
Started_Services,False
StartMode_Services,Manual
StartName_Services,
State_Services,Stopped
Status_Services,OK
SystemCreationClassName_Services,Win32_ComputerSystem
SystemName_Services,BARUCH-LENOVO
TagId_Services,1
AcceptPause_Services,False
AcceptStop_Services,True
Caption_Services,Software Bus Driver
CreationClassName_Services,Win32_SystemDriver
Description_Services,Software Bus Driver
DesktopInteract_Services,False
DisplayName_Services,Software Bus Driver
ErrorControl_Services,Normal
ExitCode_Services,0
Name_Services,swenum
PathName_Services,C:\Windows\system32\drivers\swenum.sys
ServiceSpecificExitCode_Services,0
ServiceType_Services,Kernel Driver
Started_Services,True
StartMode_Services,Manual
StartName_Services,
State_Services,Running
Status_Services,OK
SystemCreationClassName_Services,Win32_ComputerSystem
SystemName_Services,BARUCH-LENOVO
TagId_Services,28
AcceptPause_Services,False
AcceptStop_Services,False
Caption_Services,Synth3dVsc
CreationClassName_Services,Win32_SystemDriver
Description_Services,Synth3dVsc
DesktopInteract_Services,False
DisplayName_Services,Synth3dVsc
ErrorControl_Services,Normal
ExitCode_Services,1077
Name_Services,Synth3dVsc
PathName_Services,C:\Windows\system32\drivers\Synth3dVsc.sys
ServiceSpecificExitCode_Services,0
ServiceType_Services,Kernel Driver
Started_Services,False
StartMode_Services,Manual
StartName_Services,
State_Services,Stopped
Status_Services,OK
SystemCreationClassName_Services,Win32_ComputerSystem
SystemName_Services,BARUCH-LENOVO
TagId_Services,1
AcceptPause_Services,False
AcceptStop_Services,True
Caption_Services,Synaptics TouchPad Driver
CreationClassName_Services,Win32_SystemDriver
Description_Services,Synaptics TouchPad Driver
DesktopInteract_Services,False
DisplayName_Services,Synaptics TouchPad Driver
ErrorControl_Services,Normal
ExitCode_Services,0
Name_Services,SynTP
PathName_Services,C:\Windows\system32\DRIVERS\SynTP.sys
ServiceSpecificExitCode_Services,0
ServiceType_Services,Kernel Driver
Started_Services,True
StartMode_Services,Manual
StartName_Services,
State_Services,Running
Status_Services,OK
SystemCreationClassName_Services,Win32_ComputerSystem
SystemName_Services,BARUCH-LENOVO
TagId_Services,4
AcceptPause_Services,False
AcceptStop_Services,True
Caption_Services,TCP/IP Protocol Driver
CreationClassName_Services,Win32_SystemDriver
Description_Services,TCP/IP Protocol Driver
DesktopInteract_Services,False
DisplayName_Services,TCP/IP Protocol Driver
ErrorControl_Services,Normal
ExitCode_Services,0
Name_Services,Tcpip
PathName_Services,C:\Windows\system32\drivers\tcpip.sys
ServiceSpecificExitCode_Services,0
ServiceType_Services,Kernel Driver
Started_Services,True
StartMode_Services,Boot
StartName_Services,
State_Services,Running
Status_Services,OK
SystemCreationClassName_Services,Win32_ComputerSystem
SystemName_Services,BARUCH-LENOVO
TagId_Services,3
AcceptPause_Services,False
AcceptStop_Services,False
Caption_Services,@todo.dll,-100;Microsoft IPv6 Protocol Driver
CreationClassName_Services,Win32_SystemDriver
Description_Services,@todo.dll,-100;Microsoft IPv6 Protocol Driver
DesktopInteract_Services,False
DisplayName_Services,@todo.dll,-100;Microsoft IPv6 Protocol Driver
ErrorControl_Services,Normal
ExitCode_Services,1077
Name_Services,Tcpip6
PathName_Services,C:\Windows\system32\drivers\tcpip.sys
ServiceSpecificExitCode_Services,0
ServiceType_Services,Kernel Driver
Started_Services,False
StartMode_Services,Manual
StartName_Services,
State_Services,Stopped
Status_Services,OK
SystemCreationClassName_Services,Win32_ComputerSystem
SystemName_Services,BARUCH-LENOVO
TagId_Services,3
AcceptPause_Services,False
AcceptStop_Services,True
Caption_Services,TCP/IP Registry Compatibility
CreationClassName_Services,Win32_SystemDriver
Description_Services,TCP/IP Registry Compatibility
DesktopInteract_Services,False
DisplayName_Services,TCP/IP Registry Compatibility
ErrorControl_Services,Normal
ExitCode_Services,0
Name_Services,tcpipreg
PathName_Services,C:\Windows\system32\drivers\tcpipreg.sys
ServiceSpecificExitCode_Services,0
ServiceType_Services,Kernel Driver
Started_Services,True
StartMode_Services,Auto
StartName_Services,
State_Services,Running
Status_Services,OK
SystemCreationClassName_Services,Win32_ComputerSystem
SystemName_Services,BARUCH-LENOVO
TagId_Services,0
AcceptPause_Services,False
AcceptStop_Services,True
Caption_Services,îðäì äú÷ï ìúîéëä òáåø TDI îãåø ÷åãí ùì NetIO
CreationClassName_Services,Win32_SystemDriver
Description_Services,îðäì äú÷ï ìúîéëä òáåø TDI îãåø ÷åãí ùì NetIO
DesktopInteract_Services,False
DisplayName_Services,îðäì äú÷ï ìúîéëä òáåø TDI îãåø ÷åãí ùì NetIO
ErrorControl_Services,Normal
ExitCode_Services,0
Name_Services,tdx
PathName_Services,C:\Windows\system32\DRIVERS\tdx.sys
ServiceSpecificExitCode_Services,0
ServiceType_Services,Kernel Driver
Started_Services,True
StartMode_Services,System
StartName_Services,
State_Services,Running
Status_Services,OK
SystemCreationClassName_Services,Win32_ComputerSystem
